function	caller_role	file	line
list_quotes_r1743	authenticated	web/src/app/founder-hospital-amc-pricing-calculator-history/page.tsx	90
list_quotes_r2472	authenticated	web/src/app/founder-customer-equipment-end-of-life-replacement-pipeline/page.tsx	19
list_ramp_metrics_r2418	authenticated	web/src/app/founder-engineer-onboarding-runway-tracker/page.tsx	19
list_rankings_r2112	authenticated	web/src/app/founder-engineer-service-excellence-ranking/page.tsx	9
list_rapport_r2542	authenticated	web/src/app/founder-engineer-customer-rapport-quality/page.tsx	18
list_rates_r1852	authenticated	web/src/app/founder-engineer-hourly-rate-card/page.tsx	10
list_ratio_thresholds_r2246	authenticated	web/src/app/founder-engineer-supervisor-span-of-control/page.tsx	58
list_reactions_r1689	authenticated	web/src/app/founder-investor-newsletter-tracker/page.tsx	14
list_reactions_r1741	authenticated	web/src/app/founder-investor-annual-letter-tracker/page.tsx	20
list_reactions_r1837	authenticated	web/src/app/founder-investor-anniversary-gift-ledger/page.tsx	73
list_reactions_r1866	authenticated	web/src/app/founder-internal-vlog/page.tsx	13
list_reactions_r2028	authenticated	web/src/app/founder-engineer-customer-reaction-tracker/page.tsx	10
list_reallocation_actions_r2569	authenticated	web/src/app/founder-monthly-energy-investor-relations-mix/page.tsx	19
list_reassignment_costs_r2314	authenticated	web/src/app/founder-engineer-regional-reassignment-cost-tracker/page.tsx	95
list_reassignments_r2314	authenticated	web/src/app/founder-engineer-regional-reassignment-cost-tracker/page.tsx	94
list_rebate_ledger_r2527	authenticated	web/src/app/founder-hospital-chain-rebate-loyalty-credit-ledger/page.tsx	10
list_recall_comms_r1885	authenticated	web/src/app/founder-investor-capital-recall-comms/page.tsx	40
list_recalls_r1860	authenticated	web/src/app/founder-engineer-equipment-recall-notice/page.tsx	10
list_recalls_r1869	authenticated	web/src/app/founder-investor-capital-recall-log/page.tsx	67
list_recent_capital_call_logs_r1909	authenticated	web/src/app/founder-investor-capital-call-schedule/page.tsx	57
list_recent_hospital_activation_actions_r2147	authenticated	web/src/app/founder-hospital-customer-activation-funnel-v2/page.tsx	12
list_recent_investor_tax_receipt_actions_r2045	authenticated	web/src/app/founder-investor-tax-receipt-generator/page.tsx	49
list_recent_plays_r2317	authenticated	web/src/app/founder-leadership-team-retention-tracker/page.tsx	104
list_recent_standup_entries	authenticated	web/src/app/founder-daily-standup-log/page.tsx	44
list_recent_vesting_actions_r2153	authenticated	web/src/app/founder-investor-cap-table-vesting-schedule/page.tsx	11
list_recently_resolved_blockers	authenticated	web/src/app/founder-daily-standup-log/page.tsx	46
list_recognition_r2446	authenticated	web/src/app/founder-engineer-knowledge-base-contribution-tracker/page.tsx	11
list_recognitions_r2188	authenticated	web/src/app/founder-engineer-800-star-recognition/page.tsx	10
list_recons_r2097	authenticated	web/src/app/founder-investor-wire-transfer-reconciliation/page.tsx	10
list_recoveries_r2626	authenticated	web/src/app/founder-engineer-customer-trust-recovery-playbook/page.tsx	10
list_recovery_actions_r2464	authenticated	web/src/app/founder-customer-csat-recovery-playbook/page.tsx	19
list_recovery_actions_r2566	authenticated	web/src/app/founder-engineer-rest-day-rotation-tracker/page.tsx	19
list_recovery_actions_r2593	authenticated	web/src/app/founder-quarterly-cohort-retention-deep-dive/page.tsx	76
list_recovery_actions_r2641	authenticated	web/src/app/founder-monthly-cofounder-alignment-rhythm/page.tsx	11
list_recovery_actions_r2649	authenticated	web/src/app/founder-monthly-strategic-clarity-pulse/page.tsx	19
list_recovery_actions_r2651	authenticated	web/src/app/founder-hospital-chain-quarterly-revenue-leakage-audit/page.tsx	19
list_recovery_actions_r2653	authenticated	web/src/app/founder-monthly-spouse-family-time-tracker/page.tsx	11
list_recovery_actions_r2657	authenticated	web/src/app/founder-quarterly-board-investor-sentiment/page.tsx	11
list_recovery_actions_r2661	authenticated	web/src/app/founder-monthly-network-effect-pulse/page.tsx	19
list_recovery_plans_r2160	authenticated	web/src/app/founder-engineer-quality-recovery-plan/page.tsx	10
list_recovery_steps_r2626	authenticated	web/src/app/founder-engineer-customer-trust-recovery-playbook/page.tsx	11
list_redemption_actions_r2527	authenticated	web/src/app/founder-hospital-chain-rebate-loyalty-credit-ledger/page.tsx	11
list_redemptions_r2524	authenticated	web/src/app/founder-customer-loyalty-points-redemption/page.tsx	103
list_redo_actions_r2614	authenticated	web/src/app/founder-engineer-customer-photo-feedback-loop/page.tsx	19
list_reference_calls_r2480	authenticated	web/src/app/founder-customer-reference-call-program/page.tsx	18
list_reference_requests_r2220	authenticated	web/src/app/founder-customer-reference-call-pipeline/page.tsx	10
list_references_r1778	authenticated	web/src/app/founder-customer-reference-lookup/page.tsx	10
list_references_r2010	authenticated	web/src/app/founder-lessons-library/page.tsx	11
list_references_r2119	authenticated	web/src/app/founder-hospital-customer-reference-library/page.tsx	10
list_refinement_log_r2332	authenticated	web/src/app/founder-customer-renewal-prediction-accuracy/page.tsx	75
list_reflections_r1910	authenticated	web/src/app/founder-weekly-reflection-log/page.tsx	10
list_reflections_r2018	authenticated	web/src/app/founder-180-batch-reflection/page.tsx	10
list_reflections_r2026	authenticated	web/src/app/founder-1200-ship-reflection/page.tsx	10
list_reflections_r2577	authenticated	web/src/app/founder-weekly-self-1on1-reflection/page.tsx	121
list_refresh_actions_r2609	authenticated	web/src/app/founder-monthly-investor-data-room-freshness/page.tsx	11
list_refreshes_r2181	authenticated	web/src/app/founder-investor-cap-table-equity-refresh/page.tsx	39
list_reimbursements_r1932	authenticated	web/src/app/founder-engineer-travel-reimbursement-ledger/page.tsx	10
list_relations_r2581	authenticated	web/src/app/founder-monthly-key-customer-personal-relationship/page.tsx	18
list_relationships_r1811	authenticated	web/src/app/founder-hospital-decision-maker-map/page.tsx	11
list_remediation_plans_r2540	authenticated	web/src/app/founder-customer-equipment-cybersecurity-posture/page.tsx	131
list_renegotiation_plans_r2531	authenticated	web/src/app/founder-hospital-chain-merger-acquisition-watch/page.tsx	50
list_renewal_conversations_r2411	authenticated	web/src/app/founder-hospital-chain-renewal-commitment-desk/page.tsx	48
list_renewal_discount_requests_r2320	authenticated	web/src/app/founder-customer-renewal-discount-discipline-tracker/page.tsx	10
list_renewal_discounts_r2536	authenticated	web/src/app/founder-customer-contract-renewal-discount-justification-ledger/page.tsx	120
list_renewal_log_r2616	authenticated	web/src/app/founder-customer-equipment-data-export-revenue/page.tsx	11
list_renewal_objections_r2356	authenticated	web/src/app/founder-customer-renewal-objection-handling-library/page.tsx	46
list_renewal_predictions_r2332	authenticated	web/src/app/founder-customer-renewal-prediction-accuracy/page.tsx	72
list_renewal_risk_r2659	authenticated	web/src/app/founder-hospital-chain-quarterly-renewal-risk-radar/page.tsx	10
list_renewals_r1939	authenticated	web/src/app/founder-hospital-service-contract-renewals/page.tsx	10
list_renewals_r2024	authenticated	web/src/app/founder-engineer-certification-renewal-tracker/page.tsx	10
list_renewals_r2115	authenticated	web/src/app/founder-hospital-service-contract-renewals-v2/page.tsx	10
list_reopens_r2095	authenticated	web/src/app/founder-hospital-repair-job-reopen-tracker/page.tsx	9
list_reorder_history_r2444	authenticated	web/src/app/founder-customer-spare-parts-just-in-time-watch/page.tsx	19
list_repair_followups_r2582	authenticated	web/src/app/founder-engineer-customer-conflict-resolution-log/page.tsx	11
list_repair_job_bids_with_distance	authenticated	app/src/main/kotlin/com/equipseva/app/core/data/repair/SupabaseRepairBidRepository.kt	41
list_repair_status_r1967	authenticated	web/src/app/founder-hospital-repair-status-realtime/page.tsx	10
list_repairs_r1864	authenticated	web/src/app/founder-engineer-repair-hall-of-fame/page.tsx	67
list_repeat_customer_at_risk_r2120	authenticated	web/src/app/founder-engineer-repeat-customer-builder/page.tsx	10
list_repeat_customer_recent_actions_r2120	authenticated	web/src/app/founder-engineer-repeat-customer-builder/page.tsx	11
list_repeat_customer_records_r2120	authenticated	web/src/app/founder-engineer-repeat-customer-builder/page.tsx	9
list_repeat_metrics_r2524	authenticated	web/src/app/founder-customer-loyalty-points-redemption/page.tsx	104
list_repeat_offenders_r2486	authenticated	web/src/app/founder-engineer-tool-loss-replacement-ledger/page.tsx	19
list_replacement_plans_r2047	authenticated	web/src/app/founder-hospital-equipment-replacement-plan/page.tsx	10
list_replacements_r1720	authenticated	web/src/app/founder-engineer-tool-inventory/page.tsx	11
list_replacements_r1835	authenticated	web/src/app/founder-hospital-equipment-decommissioning/page.tsx	12
list_replies_r2441	authenticated	web/src/app/founder-monthly-investor-update-pipeline/page.tsx	19
list_reports_r1749	authenticated	web/src/app/founder-investor-performance-reports/page.tsx	10
list_reports_r2118	authenticated	web/src/app/founder-hire-manage-coach-cycle/page.tsx	10
list_requests_r1761	authenticated	web/src/app/founder-investor-tax-document-vault/page.tsx	11
list_requests_r2456	authenticated	web/src/app/founder-customer-feature-request-roi-scorer/page.tsx	18
list_required_items_r2310	authenticated	web/src/app/founder-engineer-kit-completeness-audit/page.tsx	84
list_reschedules_r1756	authenticated	web/src/app/founder-engineer-job-reschedule-tracker/page.tsx	65
list_reserves_r2105	authenticated	web/src/app/founder-investor-reserve-capital-tracker/page.tsx	54
list_resilience_r2629	authenticated	web/src/app/founder-monthly-emotional-resilience-pulse/page.tsx	18
list_resolution_outcomes_r2544	authenticated	web/src/app/founder-customer-onboarding-stuck-point-resolution-runbook/page.tsx	11
list_resolution_steps_r1764	authenticated	web/src/app/founder-engineer-customer-conflict-log/page.tsx	93
list_resolutions_r1920	authenticated	web/src/app/founder-engineer-schedule-conflict-detector/page.tsx	11
list_resolutions_r2087	authenticated	web/src/app/founder-hospital-customer-pain-point-catalog/page.tsx	12
list_resolutions_r2615	authenticated	web/src/app/founder-hospital-chain-board-resolution-tracker/page.tsx	10
list_response_actions_r2615	authenticated	web/src/app/founder-hospital-chain-board-resolution-tracker/page.tsx	11
list_response_themes_r2545	authenticated	web/src/app/founder-quarterly-team-pulse-survey/page.tsx	19
list_responses_r1860	authenticated	web/src/app/founder-engineer-equipment-recall-notice/page.tsx	13
list_restoration_r2477	authenticated	web/src/app/founder-monthly-vacation-restorative-tracker/page.tsx	18
list_retention_plans_r2482	authenticated	web/src/app/founder-engineer-attrition-risk-radar/page.tsx	11
list_retentions_r2040	authenticated	web/src/app/founder-engineer-customer-retention-score/page.tsx	10
list_retrieval_requests_r2586	authenticated	web/src/app/founder-engineer-customer-photo-evidence-archive/page.tsx	75
list_retros_r1806	authenticated	web/src/app/founder-sprint-retro-board/page.tsx	59
list_retros_r2058	authenticated	web/src/app/founder-190-batch-retrospective/page.tsx	10
list_retros_r2309	authenticated	web/src/app/founder-daily-decision-journal/page.tsx	65
list_returns_r1736	authenticated	web/src/app/founder-engineer-equipment-loan-out/page.tsx	11
list_reuse_events_r2606	authenticated	web/src/app/founder-engineer-spare-parts-knowledge-shared-vault/page.tsx	19
list_revenue_log_r2564	authenticated	web/src/app/founder-customer-equipment-data-quality-air-gap-bridge/page.tsx	34
list_revenue_log_r2584	authenticated	web/src/app/founder-customer-equipment-data-portability-export/page.tsx	19
list_reversals_r2170	authenticated	web/src/app/founder-decision-reversal-log/page.tsx	10
list_review_sessions_r2466	authenticated	web/src/app/founder-decision-quality-postmortem/page.tsx	19
list_reviewers_r1713	authenticated	web/src/app/founder-investor-quarterly-update-approvals/page.tsx	20
list_reviews_r1704	authenticated	web/src/app/founder-engineer-equipment-damage-log/page.tsx	13
list_reviews_r1738	authenticated	web/src/app/founder-vendor-master/page.tsx	13
list_reviews_r1956	authenticated	web/src/app/founder-engineer-annual-review-cycle/page.tsx	10
list_reviews_r2123	authenticated	web/src/app/founder-hospital-customer-annual-review-cycle/page.tsx	10
list_reviews_r2445	authenticated	web/src/app/founder-weekly-prioritization-stack/page.tsx	11
list_reviews_r2530	authenticated	web/src/app/founder-engineer-quarterly-360-review/page.tsx	10
list_reviews_r2597	authenticated	web/src/app/founder-monthly-financial-decision-impact-log/page.tsx	19
list_revisions_r2423	authenticated	web/src/app/founder-hospital-chain-contract-amendment-tracker/page.tsx	23
list_rfps_r2207	authenticated	web/src/app/founder-hospital-rfp-response-tracker/page.tsx	10
list_rfps_r2451	authenticated	web/src/app/founder-hospital-chain-rfp-pipeline/page.tsx	18
list_risk_reviews_r2449	authenticated	web/src/app/founder-vendor-contract-risk-register/page.tsx	19
list_risks_r1700	authenticated	web/src/app/founder-engineer-retention-risk/page.tsx	10
list_risks_r1926	authenticated	web/src/app/founder-risk-register/page.tsx	11
list_roadmap_r1750	authenticated	web/src/app/founder-roadmap-public-view/page.tsx	10
list_roadmap_r1798	authenticated	web/src/app/founder-personal-roadmap/page.tsx	11
list_roadmaps_r1912	authenticated	web/src/app/founder-engineer-cross-training-roadmap/page.tsx	10
list_roadmaps_r2623	authenticated	web/src/app/founder-hospital-chain-equipment-fleet-renewal-roadmap/page.tsx	10
list_rois_r1888	authenticated	web/src/app/founder-engineer-equipment-roi-per-customer/page.tsx	63
list_rollout_sites_r2419	authenticated	web/src/app/founder-hospital-chain-multi-site-rollout-tracker/page.tsx	29
list_rollouts_r1927	authenticated	web/src/app/founder-hospital-multi-site-rollout-plan/page.tsx	10
list_root_cause_kills_r2439	authenticated	web/src/app/founder-hospital-chain-billing-dispute-resolution/page.tsx	120
list_root_causes_r2618	authenticated	web/src/app/founder-engineer-customer-second-visit-prevention/page.tsx	9
list_rotation_r2566	authenticated	web/src/app/founder-engineer-rest-day-rotation-tracker/page.tsx	18
list_runbook_updates_r2558	authenticated	web/src/app/founder-engineer-incident-near-miss-learning/page.tsx	11
list_runs_r2483	authenticated	web/src/app/founder-hospital-chain-customer-success-playbook-execution/page.tsx	18
list_runway_r2428	authenticated	web/src/app/founder-customer-amc-renewal-runway-board/page.tsx	18
list_safe_maturity_forecasts_r1825	authenticated	web/src/app/founder-investor-safe-maturity-forecast/page.tsx	55
list_safe_models_r1785	authenticated	web/src/app/founder-investor-safe-cap-table-modeler/page.tsx	68
list_safe_scenarios_r1785	authenticated	web/src/app/founder-investor-safe-cap-table-modeler/page.tsx	69
list_safes_r1973	authenticated	web/src/app/founder-investor-safe-notes-tracker/page.tsx	56
list_samples_r2163	authenticated	web/src/app/founder-hospital-customer-voice-sampling/page.tsx	41
list_saturation_indices_r2007	authenticated	web/src/app/founder-hospital-customer-saturation-index/page.tsx	10
